,seed,average R^2,average MSE,R^2 max name,R^2 max value,R^2 min name,R^2 min value,MSE max name,MSE max value,MSE min name,MSE min value
85,74026,0.6819017075116962,14887698.317671906,S10 (SBS10a - 1.00),0.9990006273851012,S5 (SBS5 - 0.98),-1.957002972726019,S14 (SBS14 - 0.98),157296929.11660573,S21 (SBS23 - 0.94),101765.2300707976
86,81372,0.6636891366959625,6059672.859384315,S10 (SBS10a - 1.00),0.99863273331852,S17 (SBS18 - 0.97),-3.528463850038415,S14 (SBS14 - 0.98),80487228.67386861,S13 (SBS13 - 0.99),65633.59199661
87,95060,-2.7735402842441825,22564129.622836187,S10 (SBS10a - 1.00),0.999085859053352,S24 (SBS31 - 0.98),-98.18601580111111,S24 (SBS31 - 0.98),256301440.55433592,S21 (SBS23 - 0.94),95111.16900546098
88,48181,0.615333695092396,13135531.275349451,S10 (SBS10a - 1.00),0.9976299022950529,S24 (SBS31 - 0.98),-3.877390626334541,S19 (SBS20 - 0.98),145652885.3587747,S13 (SBS13 - 0.99),164801.4932650908
89,44384,-6.35423283551858,25220657.224257395,S10 (SBS10a - 1.00),0.9976782012669727,S24 (SBS31 - 0.98),-207.53577631344547,S14 (SBS14 - 0.98),266980989.0038193,S13 (SBS13 - 0.99),87953.44560048083
90,77861,0.17272448592937187,12023241.330993783,S10 (SBS10a - 1.00),0.9989305572979823,S24 (SBS31 - 0.98),-12.312547985447825,S14 (SBS14 - 0.98),107274907.5906369,S21 (SBS23 - 0.94),26118.458512830086
91,64792,0.6542433881713575,9938778.966901679,S10 (SBS10a - 1.00),0.9978008662423766,S21 (SBS23 - 0.94),-1.655445172583161,S14 (SBS14 - 0.98),125247074.53484775,S21 (SBS23 - 0.94),21965.80196893872
92,16574,0.35010492026560625,11775491.126249302,S10 (SBS10a - 1.00),0.999185064739089,S8 (SBS8 - 0.92),-9.07437773335327,S19 (SBS20 - 0.98),93499519.09850243,S21 (SBS23 - 0.94),139044.53125064558
93,35246,0.7560185181554676,8101334.90927401,S10 (SBS10a - 1.00),0.9993988964773679,S18 (SBS19 - 0.95),-1.4164669825190939,S14 (SBS14 - 0.98),113497732.90601823,S13 (SBS13 - 0.99),87191.92749024005
94,7556,0.4236124544395583,18221366.774358638,S10 (SBS10a - 1.00),0.9976326850154812,S21 (SBS23 - 0.94),-7.402467408152926,S14 (SBS14 - 0.98),147313566.69687602,S18 (SBS19 - 0.95),189465.2549317963
95,98903,0.7353404709696097,18437545.483796164,S10 (SBS10a - 1.00),0.9987571134719315,S24 (SBS31 - 0.98),-1.5249137796777985,S14 (SBS14 - 0.98),272337891.49227995,S21 (SBS23 - 0.94),87775.38212311793
96,4635,0.8198640183243846,5538869.194752596,S10 (SBS10a - 1.00),0.9990615805993694,S20 (SBS22 - 0.99),0.38799325004399843,S14 (SBS14 - 0.98),47184158.54890344,S13 (SBS13 - 0.99),180706.08770182147
97,73926,0.529295054084432,19558948.7348719,S10 (SBS10a - 1.00),0.9988670839849427,S25 (SBS32 - 0.94),-4.277294787675427,S19 (SBS20 - 0.98),245608878.98262206,S21 (SBS23 - 0.94),98814.4876176729
98,98248,0.777986214386774,9889464.627879335,S10 (SBS10a - 1.00),0.997573916545209,S21 (SBS23 - 0.94),-0.5776874995371282,S14 (SBS14 - 0.98),182116149.4802787,S18 (SBS19 - 0.95),102415.14742608249
99,75205,0.5389270740795349,8455382.254109817,S10 (SBS10a - 1.00),0.9989146797881818,S27 (SBS88 - 0.92),-8.078486154323816,S19 (SBS20 - 0.98),92644959.03007391,S13 (SBS13 - 0.99),99333.50921087198
