,seed,average R^2,average MSE,R^2 max name,R^2 max value,R^2 min name,R^2 min value,MSE max name,MSE max value,MSE min name,MSE min value
81,40901,0.5851242400649335,8727890.404771976,S10 (SBS10a - 1.00),0.9980953039386077,S12 (SBS11 - 0.99),-2.074572032467497,S14 (SBS14 - 0.98),107036145.11171776,S13 (SBS13 - 0.99),187709.79414361503
82,80703,0.7856350905214676,10934011.255548108,S10 (SBS10a - 1.00),0.9981164001778217,S3 (SBS3 - 0.97),-0.7118698284031626,S14 (SBS14 - 0.98),164824448.37497413,S18 (SBS19 - 0.95),154585.9690257806
83,21880,0.6810974322756439,12139978.750168717,S10 (SBS10a - 1.00),0.9985164252831669,S21 (SBS23 - 0.94),-0.08873090568338649,S14 (SBS14 - 0.98),109004613.39129266,S18 (SBS19 - 0.95),287833.3911463505
84,85800,0.7719550078580816,12188425.53743829,S10 (SBS10a - 1.00),0.9987795948796714,S18 (SBS19 - 0.95),-0.019853015480771896,S14 (SBS14 - 0.98),173814121.68891427,S13 (SBS13 - 0.99),125474.41393630354
85,59081,0.8548548453917472,4779279.967385941,S10 (SBS10a - 1.00),0.9973642052870603,S18 (SBS19 - 0.95),0.3885437452852526,S14 (SBS14 - 0.98),57163158.49015113,S21 (SBS23 - 0.94),32294.441746517077
86,7415,0.7939715588139565,16646287.696701523,S10 (SBS10a - 1.00),0.9991603075470227,S12 (SBS11 - 0.99),0.06899641887133257,S23 (SBS28 - 0.96),232216311.28122008,S18 (SBS19 - 0.95),166429.62146355808
87,67292,0.751297632572127,15589462.445844952,S10 (SBS10a - 1.00),0.9985497758583695,S3 (SBS3 - 0.97),-0.030630707030912196,S23 (SBS28 - 0.96),200440493.76474655,S21 (SBS23 - 0.94),82412.20203486853
88,81014,0.5233098065884244,11452794.760763096,S10 (SBS10a - 1.00),0.9987472165600654,S21 (SBS23 - 0.94),-3.2837996738222452,S14 (SBS14 - 0.98),69788081.09401476,S13 (SBS13 - 0.99),121802.67995724318
89,33634,0.6049674591488604,12783432.59874821,S10 (SBS10a - 1.00),0.9985591370025237,S17 (SBS18 - 0.97),-3.743074818919597,S14 (SBS14 - 0.98),118868236.93052189,S21 (SBS23 - 0.94),21762.922354765982
90,49401,0.7631017997767768,5028231.87411095,S10 (SBS10a - 1.00),0.9989891148541964,S3 (SBS3 - 0.97),-0.103865482402975,S14 (SBS14 - 0.98),41741945.13450155,S13 (SBS13 - 0.99),82897.50596285045
92,94401,0.7115946656001262,16449610.32248511,S10 (SBS10a - 1.00),0.9994518971049106,S18 (SBS19 - 0.95),-0.6564031856293964,S14 (SBS14 - 0.98),338959611.37930214,S13 (SBS13 - 0.99),229622.340850082
93,9518,0.7808839649146452,17374273.22670628,S10 (SBS10a - 1.00),0.9987469127805826,S18 (SBS19 - 0.95),-0.21049826232284619,S14 (SBS14 - 0.98),368862831.2701661,S13 (SBS13 - 0.99),197358.69252972017
94,59045,0.5722073699748855,7858470.727556009,S10 (SBS10a - 1.00),0.9995475164313058,S27 (SBS88 - 0.92),-7.116234892627293,S14 (SBS14 - 0.98),106332405.95001452,S21 (SBS23 - 0.94),38299.91866112222
95,88600,0.40831096001365846,15850876.624929134,S10 (SBS10a - 1.00),0.996449235601118,S8 (SBS8 - 0.92),-10.067140040214275,S23 (SBS28 - 0.96),243810351.16573378,S13 (SBS13 - 0.99),74634.8380860035
96,67601,0.5393761692234753,12623327.930955684,S10 (SBS10a - 1.00),0.996868875593764,S18 (SBS19 - 0.95),-3.3028923499458083,S14 (SBS14 - 0.98),70758687.376079,S13 (SBS13 - 0.99),209196.09127711566
97,71915,0.667979791073757,12364142.35870516,S10 (SBS10a - 1.00),0.9984087430195272,S27 (SBS88 - 0.92),-2.058328651361712,S14 (SBS14 - 0.98),100631853.55444077,S13 (SBS13 - 0.99),194114.67374559533
98,39026,0.6438683386360182,24164718.706499577,S6 (SBS7a - 1.00),0.9952925626910881,S23 (SBS28 - 0.96),-2.9544275838896294,S14 (SBS14 - 0.98),266945581.05349988,S21 (SBS23 - 0.94),168807.8957278222
99,78198,0.5602829574368905,9392843.288756417,S10 (SBS10a - 1.00),0.9991902758617556,S27 (SBS88 - 0.92),-1.8688320228656328,S23 (SBS28 - 0.96),99689270.92823973,S18 (SBS19 - 0.95),80219.51511997617
