Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
HMF002164A	623	0.97	248.717	39.922%	45.545	30.745%	1000.0	0.966
HMF002165A	942	0.96	287.811	30.553%	37.9	29.847%	1000.0	0.917
HMF002166A	7097	0.999	714.174	10.063%	128.303	5.342%	1000.0	0.999
HMF002166B	6930	0.995	1312.674	18.942%	376.191	16.213%	1000.0	0.995
HMF002168A	218	0.92	111.995	51.374%	16.557	44.505%	1000.0	0.887
HMF002172A	50	0.717	48.152	96.304%	6.853	71.447%	1.04651	0.584
HMF002173A	137	0.795	92.733	67.688%	11.712	60.97%	0.42439	0.485
HMF002175A	53	0.613	54.702	103.211%	7.822	80.252%	1000.0	0.363
HMF002176A	90	0.818	63.447	70.497%	8.338	57.538%	0.51103	0.671
HMF002177A	92	0.758	70.98	77.152%	10.692	65.312%	0.58242	0.607
HMF002178A	6853	0.991	1523.07	22.225%	409.533	17.653%	1000.0	0.991
HMF002179A	151	0.84	92.518	61.27%	12.534	54.703%	0.35628	0.687
HMF002180A	104	0.861	70.615	67.899%	10.85	50.81%	0.51379	0.811
HMF002181A	83	0.805	72.344	87.161%	9.884	62.637%	0.75507	0.726
HMF002183A	94	0.761	78.302	83.3%	10.347	64.923%	0.61546	0.583
HMF002184A	186	0.828	104.28	56.065%	14.622	56.073%	0.31003	0.579
HMF002185A	192	0.921	116.064	60.45%	17.161	38.902%	1000.0	0.901
HMF002186A	123	0.82	86.76	70.537%	10.874	57.232%	0.45403	0.648
HMF002187A	163	0.831	89.778	55.079%	12.66	55.895%	0.32832	0.587
HMF002188A	242	0.972	89.682	37.059%	17.795	25.001%	1000.0	0.968
HMF002189A	88	0.752	71.918	81.725%	9.727	68.78%	0.63294	0.57
HMF002190A	318	0.916	125.351	39.419%	16.666	40.046%	0.17836	0.77
HMF002191A	1845	0.986	362.998	19.675%	50.943	17.53%	0.04503	0.977
HMF002192A	437	0.95	156.368	35.782%	21.822	31.171%	0.1498	0.915
HMF002194A	287	0.891	143.598	50.034%	19.944	46.814%	0.23815	0.796
HMF002195A	174	0.886	100.115	57.537%	13.192	46.641%	0.34479	0.806
HMF002196A	86	0.74	67.638	78.649%	8.581	68.267%	1000.0	0.413
HMF002197A	147	0.769	109.041	74.178%	14.953	63.934%	1000.0	0.553
HMF002198A	148	0.794	108.206	73.112%	15.601	61.477%	0.46484	0.662
HMF002199A	59	0.766	51.421	87.154%	8.196	64.594%	0.71961	0.684
HMF002200A	480	0.889	202.705	42.23%	27.262	47.414%	1000.0	0.613
HMF002201A	68	0.871	53.961	79.354%	8.649	51.688%	0.71128	0.845
HMF002202A	2321	0.993	423.35	18.24%	111.589	12.343%	1000.0	0.992
HMF002204A	242	0.913	116.243	48.034%	16.329	41.343%	0.25652	0.855
HMF002205A	190	0.905	111.967	58.93%	16.271	45.514%	0.34039	0.87
HMF002206A	201	0.866	94.987	47.257%	13.435	49.965%	0.23631	0.638
HMF002207A	153	0.829	95.177	62.207%	14.885	63.412%	0.37779	0.725
HMF002209A	1058	0.952	353.643	33.426%	59.367	30.662%	0.10866	0.929
HMF002210A	150	0.857	84.552	56.368%	10.859	51.651%	0.31441	0.661
HMF002211A	334	0.862	165.599	49.581%	22.07	51.367%	0.22889	0.591
HMF002211B	286	0.895	127.527	44.59%	17.174	45.32%	0.20499	0.734
HMF002212A	52	0.763	46.105	88.663%	5.945	64.865%	0.67022	0.613
HMF002213A	157	0.816	99.477	63.361%	13.336	59.111%	0.38051	0.603
HMF002215A	460	0.946	289.307	62.893%	54.906	47.291%	1000.0	0.943
HMF002217A	124	0.837	82.369	66.427%	10.947	54.735%	0.46878	0.709
HMF002218A	1332	0.998	180.342	13.539%	32.65	6.752%	1000.0	0.998
HMF002219A	6571	0.996	979.909	14.913%	242.152	10.344%	1000.0	0.996
HMF002221A	91	0.856	63.01	69.242%	8.712	51.971%	0.48562	0.787
HMF002223A	611	0.899	238.538	39.041%	33.336	44.346%	0.14641	0.655
HMF002224A	424	0.945	145.376	34.287%	21.969	33.015%	0.13013	0.905
HMF002225A	439	0.992	203.363	46.324%	46.57	29.26%	1000.0	0.993
HMF002227A	10016	0.998	1013.705	10.121%	251.357	6.592%	1000.0	0.998
HMF002228A	1050	0.953	320.225	30.498%	44.768	30.837%	1000.0	0.899
HMF002229A	209	0.976	85.617	40.965%	12.14	21.668%	0.27516	0.972
HMF002229B	211	0.979	101.339	48.028%	15.067	27.206%	0.34436	0.977
HMF002230A	34	0.641	40.061	117.826%	5.208	76.788%	1.02052	0.449
HMF002231A	100	0.828	73.184	73.184%	10.642	59.866%	0.64637	0.749
HMF002232A	748	0.964	227.801	30.455%	40.069	26.518%	0.10942	0.952
HMF002232B	687	0.937	280.434	40.82%	49.849	36.788%	0.1666	0.917
HMF002233A	227	0.99	99.808	43.968%	24.518	30.493%	1000.0	0.991
HMF002234A	3961	0.996	577.685	14.584%	141.879	9.416%	1000.0	0.995
HMF002235A	106	0.831	71.421	67.378%	9.49	55.727%	0.46341	0.694
HMF002236A	284	0.967	96.872	34.11%	13.339	25.492%	0.14766	0.953
HMF002238A	2944	0.988	539.681	18.332%	73.739	15.968%	0.03805	0.98
HMF002239A	389	0.935	161.199	41.439%	22.121	36.013%	0.18317	0.889
HMF002241A	161	0.916	90.848	56.427%	13.523	43.176%	1000.0	0.887
HMF002241B	137	0.913	77.91	56.869%	11.801	40.742%	0.38757	0.885
HMF002243A	1886	0.996	275.184	14.591%	65.612	9.018%	1000.0	0.996
HMF002244A	96	0.776	71.517	74.497%	9.125	63.577%	0.52848	0.524
HMF002245A	256	0.901	129.849	50.722%	18.471	43.731%	0.2923	0.835
HMF002246A	317	0.971	192.022	60.575%	48.789	54.207%	1000.0	0.975
HMF002249A	243	0.876	136.251	56.07%	18.211	48.758%	0.30476	0.772
HMF002251A	254	0.866	121.141	47.693%	17.052	50.637%	1000.0	0.648
HMF002252A	176	0.815	110.664	62.877%	15.375	59.399%	1000.0	0.625
HMF002253A	168	0.843	111.917	66.617%	15.384	56.939%	0.36608	0.743
HMF002255A	242	0.941	99.697	41.197%	12.968	34.808%	0.20476	0.898
HMF002258A	80	0.956	52.821	66.026%	12.145	50.692%	1000.0	0.957
HMF002260A	173	0.89	84.943	49.1%	11.251	45.666%	0.2613	0.758
HMF002262A	202	0.821	103.201	51.09%	15.528	57.95%	1000.0	0.504
HMF002264A	80	0.76	65.953	82.441%	10.717	72.254%	0.61961	0.668
HMF002265A	73	0.683	71.187	97.516%	11.292	79.254%	0.82343	0.563
HMF002266A	139	0.887	90.968	65.445%	13.153	48.254%	0.44081	0.846
HMF002267A	51	0.757	49.565	97.186%	7.011	71.186%	0.76666	0.668
HMF002268A	103	0.799	81.23	78.864%	11.848	63.787%	0.63634	0.705
HMF002269A	923	0.952	284.775	30.853%	40.112	31.623%	1000.0	0.9
HMF002270A	310	0.878	177.987	57.415%	24.46	47.823%	0.31959	0.794
HMF002271A	3177	0.966	940.729	29.611%	174.119	32.824%	1000.0	0.959
HMF002272A	812	0.935	277.665	34.195%	42.835	35.763%	0.12597	0.872
HMF002273A	211	0.915	101.139	47.933%	13.411	40.528%	0.25225	0.85
HMF002274A	983	0.952	367.441	37.38%	61.482	31.922%	0.15343	0.935
HMF002275A	60	0.809	48.377	80.628%	7.276	61.937%	0.69865	0.737
HMF002276A	339	0.942	127.565	37.63%	17.342	33.707%	0.16915	0.89
HMF002278A	27	0.782	25.985	96.241%	4.184	62.371%	0.8874	0.73
HMF002279A	130	0.787	96.273	74.056%	13.492	61.84%	0.52524	0.633
HMF002280A	101	0.804	72.982	72.259%	9.562	60.116%	0.56027	0.636
HMF002281A	409	0.875	199.163	48.695%	28.277	48.674%	0.22457	0.723
HMF002282A	539	0.988	139.005	25.789%	19.303	15.632%	0.10826	0.985
HMF002283A	220	0.899	105.586	47.994%	15.149	44.251%	0.25946	0.818
HMF002284A	468	0.896	204.64	43.726%	29.096	44.758%	0.1766	0.761
HMF002285A	167	0.9	83.755	50.153%	12.295	44.746%	0.3206	0.836
HMF002286A	1620	0.994	317.085	19.573%	72.915	11.533%	1000.0	0.993
HMF002287A	1076	0.991	243.436	22.624%	54.71	14.116%	1000.0	0.991
HMF002288A	491	0.949	172.768	35.187%	22.197	31.713%	0.13954	0.892
HMF002289A	179	0.839	109.168	60.988%	16.954	58.462%	0.42786	0.741
HMF002290A	108	0.928	64.506	59.728%	10.469	43.321%	0.45372	0.914
HMF002291A	274	0.905	130.454	47.611%	16.949	42.532%	0.2158	0.802
HMF002292A	499	0.925	221.629	44.415%	31.023	38.063%	0.17707	0.874
HMF002294A	122	0.77	97.287	79.743%	14.032	65.855%	0.62349	0.639
HMF002296A	527	0.974	159.163	30.202%	22.308	24.837%	0.09368	0.962
HMF002297A	104	0.863	70.764	68.042%	10.583	56.569%	0.48331	0.81
HMF002299A	279	0.836	145.118	52.014%	20.368	55.373%	0.28016	0.53
HMF002300A	319	0.898	145.46	45.599%	19.595	44.731%	0.22929	0.764
HMF002301A	261	0.86	144.122	55.219%	22.129	54.038%	0.32187	0.764
HMF002302A	272	0.924	121.187	44.554%	15.703	39.455%	0.20959	0.857
HMF002303A	46	0.708	41.547	90.32%	6.734	71.785%	1.16613	0.589
HMF002304A	102	0.839	64.884	63.612%	9.361	55.353%	0.38335	0.732
HMF002305A	338	0.973	170.674	50.495%	31.02	35.466%	0.30664	0.973
HMF002307A	246	0.985	114.778	46.658%	26.416	33.181%	1000.0	0.986
HMF002308A	648	0.97	254.393	39.258%	35.04	25.133%	1000.0	0.962
HMF002309A	367	0.868	189.665	51.68%	27.86	51.726%	0.27432	0.747
HMF002310A	126	0.807	88.864	70.527%	12.154	63.016%	0.42884	0.661
HMF002311A	194	0.885	90.043	46.414%	11.782	46.719%	0.22342	0.667
HMF002312A	350	0.976	145.79	41.654%	37.333	31.167%	1000.0	0.976
HMF002313A	95	0.828	69.895	73.574%	10.253	62.054%	0.51713	0.751
HMF002314A	695	0.993	163.162	23.477%	33.388	13.562%	1000.0	0.993
HMF002316A	438	0.917	191.003	43.608%	25.53	40.683%	1000.0	0.831
HMF002319A	259	0.913	140.651	54.305%	21.355	47.131%	0.29386	0.881
HMF002320A	201	0.826	124.28	61.831%	15.83	56.644%	1000.0	0.574
HMF002321A	3377	0.998	526.087	15.579%	108.242	9.001%	1000.0	0.998
HMF002321B	3399	0.996	573.972	16.886%	140.358	11.798%	1000.0	0.996
HMF002322A	79	0.819	65.852	83.357%	9.659	61.963%	0.6647	0.758
HMF002323A	363	0.908	160.914	44.329%	20.756	42.88%	1000.0	0.775
HMF002324A	322	0.9	155.644	48.337%	20.828	44.305%	1000.0	0.801
HMF002325A	123	0.953	63.83	51.894%	10.054	33.093%	0.35039	0.945
HMF002327A	249	0.833	142.976	57.42%	18.561	55.837%	1000.0	0.547
HMF002328A	1597	0.997	289.723	18.142%	71.18	13.079%	1000.0	0.997
HMF002329A	580	0.984	318.256	54.872%	77.381	45.254%	1000.0	0.989
HMF002330A	748	0.935	278.322	37.209%	38.003	37.442%	0.13646	0.863
HMF002332A	316	0.889	164.393	52.023%	21.294	45.796%	0.25423	0.772
HMF002333A	361	0.977	172.41	47.759%	39.094	36.791%	1000.0	0.978
HMF002334A	117	0.872	72.713	62.148%	10.545	51.031%	0.40261	0.81
HMF002335A	189	0.922	104.981	55.546%	14.722	41.36%	0.34564	0.893
HMF002336A	67	0.762	58.423	87.199%	8.971	67.052%	0.82814	0.671
HMF002337A	121	0.89	71.459	59.057%	9.309	47.567%	0.39307	0.821
HMF002338A	66	0.709	60.861	92.214%	7.784	70.473%	0.71502	0.458
HMF002340A	191	0.939	98.254	51.442%	12.507	36.03%	0.31111	0.914
HMF002342A	77	0.808	65.379	84.908%	9.847	63.963%	0.65023	0.746
HMF002343A	138	0.918	82.21	59.572%	12.707	39.905%	0.37348	0.898
HMF002344A	552	0.941	219.23	39.716%	29.072	34.017%	0.16276	0.895
HMF002345A	29	0.739	28.583	98.562%	4.63	67.535%	0.91626	0.666
HMF002346A	964	0.995	202.088	20.963%	44.729	13.476%	1000.0	0.995
HMF002347A	53	0.711	52.525	99.104%	7.134	70.293%	0.78856	0.557
HMF002348A	36	0.52	49.15	136.528%	7.312	103.407%	1.62015	0.366
HMF002349A	1196	0.974	413.326	34.559%	73.029	29.089%	0.11731	0.971
HMF002350A	450	0.956	156.494	34.776%	22.145	30.002%	1000.0	0.929
HMF002350B	352	0.901	159.507	45.314%	23.415	44.109%	1000.0	0.815
HMF002351A	51	0.645	54.773	107.398%	7.321	76.745%	0.88647	0.423
HMF002352A	96	0.762	77.686	80.923%	10.94	67.588%	1000.0	0.616
HMF002353A	145	0.825	93.49	64.476%	12.542	56.95%	0.45387	0.657
HMF002354A	28	0.514	37.339	133.354%	5.081	87.138%	1000.0	0.259
HMF002355A	737	0.94	290.047	39.355%	43.705	39.727%	0.15937	0.907
HMF002356A	139	0.807	86.459	62.201%	12.573	59.336%	0.43525	0.612
HMF002357A	454	0.965	192.911	42.491%	32.682	36.078%	0.18681	0.962
HMF002358A	103	0.803	74.066	71.909%	10.799	63.524%	0.57387	0.684
HMF002359A	53	0.753	51.656	97.464%	7.125	65.871%	0.80216	0.652
HMF002360A	48	0.773	41.912	87.317%	6.457	65.226%	0.77748	0.692
HMF002361A	440	0.94	190.661	43.332%	31.331	35.064%	0.19636	0.921
HMF002361B	307	0.897	163.493	53.255%	24.353	48.638%	0.2749	0.843
HMF002362A	153	0.813	97.871	63.968%	12.771	59.48%	0.37059	0.571
HMF002363A	80	0.85	58.382	72.977%	7.422	52.746%	0.52603	0.762
HMF002364A	122	0.857	78.096	64.013%	10.837	51.546%	0.40172	0.769
HMF002365A	64	0.689	58.914	92.053%	8.523	74.183%	0.82931	0.505
HMF002367A	132	0.961	62.371	47.251%	9.592	29.975%	0.32196	0.953
HMF002368A	759	0.998	110.648	14.578%	21.94	7.324%	1000.0	0.998
HMF002369A	660	0.848	369.311	55.956%	51.501	54.603%	0.29741	0.683
HMF002370A	296	0.919	141.131	47.679%	20.232	40.61%	0.23498	0.873
HMF002371A	154	0.879	91.36	59.325%	14.797	52.25%	0.36195	0.833
HMF002374A	95	0.881	72.712	76.539%	10.63	47.397%	0.60433	0.852
HMF002376A	90	0.822	60.56	67.289%	8.626	57.127%	0.4895	0.698
HMF002377A	162	0.792	105.459	65.098%	14.78	61.16%	0.41509	0.548
HMF002378A	524	0.957	182.198	34.771%	24.054	29.004%	0.11758	0.926
HMF002379A	3960	0.996	532.765	13.454%	140.474	9.423%	1000.0	0.995
HMF002381A	268	0.894	147.893	55.184%	21.158	46.571%	1000.0	0.836
HMF002382A	191	0.848	107.944	56.515%	15.609	53.134%	0.35672	0.708
HMF002383A	648	0.985	235.697	36.373%	49.005	22.746%	1000.0	0.984
HMF002383B	656	0.98	246.038	37.506%	56.31	26.322%	1000.0	0.979
HMF002386A	174	0.872	92.337	53.067%	12.849	52.11%	0.38556	0.75
HMF002388A	149	0.862	81.116	54.44%	10.88	51.927%	0.34347	0.698
HMF002388B	86	0.712	76.07	88.453%	10.585	70.724%	0.74613	0.509
HMF002389A	308	0.948	114.496	37.174%	15.321	31.863%	0.14721	0.908
HMF002390A	122	0.8	90.413	74.109%	12.304	61.83%	0.56255	0.661
HMF002391A	148	0.887	91.643	61.921%	12.453	46.539%	1000.0	0.83
HMF002393A	104	0.831	68.074	65.456%	9.28	58.0%	0.40593	0.698
HMF002394A	167	0.944	92.612	55.456%	12.042	33.157%	0.40056	0.928
HMF002395A	320	0.905	141.203	44.126%	20.458	43.978%	0.1856	0.814
HMF002397A	117	0.848	76.246	65.168%	10.458	54.005%	0.42919	0.748
HMF002398B	88	0.789	64.607	73.417%	10.369	67.212%	0.55725	0.691
HMF002400A	1188	0.962	354.959	29.879%	46.698	27.782%	0.08002	0.922
HMF002400B	1140	0.95	351.674	30.849%	52.793	31.659%	1000.0	0.904
HMF002402A	106	0.822	71.124	67.098%	10.259	58.08%	0.52529	0.703
HMF002403A	218	0.899	126.633	58.089%	17.371	44.094%	1000.0	0.849
HMF002404A	139	0.775	98.213	70.657%	13.033	63.369%	0.44916	0.498
HMF002405A	102	0.918	77.626	76.104%	14.024	51.693%	0.63107	0.91
HMF002406A	414	0.939	176.651	42.669%	23.892	34.806%	0.1827	0.9
HMF002408A	504	0.977	168.851	33.502%	37.767	25.943%	0.13492	0.975
HMF002409A	343	0.943	134.504	39.214%	17.761	35.055%	0.16255	0.899
HMF002410A	32	0.558	39.85	124.531%	6.076	85.928%	1000.0	0.397
HMF002412A	62	0.754	50.036	80.703%	7.673	66.785%	0.71487	0.628
HMF002413A	231	0.867	115.032	49.797%	15.872	50.572%	1000.0	0.678
HMF002414A	221	0.85	123.552	55.906%	15.829	53.269%	0.30275	0.616
HMF002415A	96	0.822	68.753	71.618%	9.003	56.94%	0.4934	0.689
HMF002416A	82	0.83	54.185	66.079%	7.818	56.13%	0.49434	0.721
HMF002417A	80	0.792	63.93	79.912%	8.547	61.364%	0.61047	0.662
HMF002419A	340	0.921	169.822	49.948%	21.534	39.263%	0.28241	0.866
HMF002420A	306	0.979	186.35	60.899%	41.776	47.726%	1000.0	0.984
HMF002421A	91	0.794	67.818	74.525%	9.167	60.844%	0.53085	0.635
HMF002422A	308	0.949	128.952	41.868%	18.181	31.736%	0.21105	0.926
HMF002423A	422	0.933	156.934	37.188%	20.905	36.032%	0.13214	0.847
HMF002424A	58	0.762	51.462	88.728%	7.716	67.159%	0.86881	0.669
HMF002425A	1265	0.971	349.706	27.645%	63.421	29.21%	1000.0	0.963
HMF002427A	129	0.881	75.441	58.481%	9.479	47.336%	0.31905	0.778
HMF002429A	482	0.97	144.867	30.055%	19.446	24.488%	0.11791	0.951
HMF002430A	293	0.944	116.767	39.852%	16.425	34.226%	0.18335	0.912
HMF002431A	112	0.902	71.938	64.23%	10.405	43.204%	0.4417	0.872
HMF002432A	184	0.956	79.609	43.266%	10.585	29.29%	0.23021	0.939
HMF002434A	243	0.847	121.259	49.901%	17.052	53.471%	0.28415	0.561
HMF002435A	118	0.835	81.055	68.691%	11.054	54.996%	0.43724	0.727
HMF002436A	59	0.698	55.354	93.82%	7.059	71.673%	0.77222	0.426
HMF002437A	349	0.94	142.279	40.768%	19.343	36.303%	0.16963	0.899
HMF002438A	68	0.85	47.717	70.172%	6.551	52.789%	0.49495	0.772
HMF002439A	234	0.952	104.23	44.543%	16.232	36.721%	0.26777	0.941
HMF002440A	173	0.874	105.728	61.114%	14.664	51.429%	0.36446	0.802
HMF002441A	412	0.936	153.471	37.25%	22.432	35.257%	0.13437	0.884
HMF002441B	301	0.948	113.508	37.71%	14.633	31.803%	0.17468	0.904
HMF002443A	724	0.971	219.991	30.385%	29.22	23.82%	0.10903	0.954
HMF002443B	659	0.956	213.501	32.398%	29.66	29.95%	0.10203	0.918
HMF002445A	139	0.784	98.138	70.603%	15.061	63.139%	0.48452	0.648
HMF002446A	801	0.98	286.787	35.804%	46.753	21.549%	0.17003	0.977
HMF002447A	998	0.954	307.686	30.83%	41.616	31.079%	0.08731	0.897
HMF002448A	32	0.498	42.384	132.45%	6.945	94.509%	1.26582	0.353
HMF002451A	267	0.891	137.495	51.496%	18.526	45.457%	0.25908	0.793
HMF002452A	70	0.836	52.948	75.64%	7.576	54.962%	0.59469	0.767
HMF002453A	100	0.909	65.973	65.973%	10.681	43.246%	0.49598	0.891
HMF002454A	311	0.948	145.764	46.869%	18.984	31.903%	0.23578	0.926
HMF002455A	52	0.674	53.296	102.492%	7.194	74.2%	1000.0	0.478
HMF002456A	120	0.854	79.147	65.956%	10.92	53.669%	0.44159	0.769
HMF002458A	635	0.995	135.558	21.348%	27.297	12.161%	1000.0	0.995
HMF002459A	1506	0.974	459.725	30.526%	75.984	29.928%	1000.0	0.97
HMF002460A	220	0.931	102.349	46.522%	14.408	36.502%	0.28417	0.896
HMF002461A	218	0.889	133.134	61.071%	17.18	46.314%	1000.0	0.824
HMF002463A	136	0.83	87.513	64.348%	11.866	56.062%	0.41118	0.677
HMF002465A	237	0.951	99.607	42.028%	13.033	32.572%	1000.0	0.926
HMF002466A	292	0.879	134.631	46.107%	18.5	47.863%	0.20851	0.671
HMF002467A	466	0.95	210.022	45.069%	34.047	35.664%	0.20072	0.938
HMF002468A	474	0.951	202.658	42.755%	29.774	31.26%	0.18879	0.934
HMF002469A	113	0.759	87.999	77.875%	11.196	67.514%	0.53347	0.502
HMF002470A	275	0.913	140.208	50.985%	19.983	40.884%	0.25853	0.869
HMF002471A	166	0.818	107.276	64.624%	14.363	57.776%	0.46137	0.623
HMF002473A	94	0.853	61.012	64.906%	9.524	52.749%	0.59263	0.791
HMF002476A	131	0.814	90.191	68.848%	11.161	58.742%	0.41322	0.595
HMF002477A	195	0.917	104.496	53.588%	12.924	39.79%	0.30599	0.864
HMF002478A	165	0.91	95.363	57.796%	13.766	46.17%	0.33883	0.876
HMF002480A	530	0.965	166.54	31.423%	21.705	26.267%	0.11061	0.939
HMF002481A	83	0.869	56.238	67.757%	8.236	52.834%	0.50644	0.819
HMF002482A	153	0.892	88.316	57.723%	13.605	50.528%	0.33275	0.849
HMF002484A	157	0.855	91.851	58.504%	12.207	51.816%	0.33196	0.708
HMF002485A	371	0.991	151.787	40.913%	35.849	30.045%	1000.0	0.993
HMF002486A	160	0.842	98.539	61.587%	12.858	55.746%	0.39064	0.676
HMF002487A	143	0.78	100.743	70.45%	14.105	62.766%	0.47719	0.571
HMF002490A	259	0.918	116.693	45.055%	15.927	40.056%	0.2289	0.851
HMF002492A	392	0.899	189.292	48.289%	26.804	45.714%	0.2161	0.815
HMF002494A	773	0.991	186.81	24.167%	60.221	20.126%	1000.0	0.991
HMF002495A	637	0.983	223.136	35.029%	60.985	28.404%	1000.0	0.983
HMF002496A	143	0.908	89.255	62.416%	12.934	46.105%	0.4602	0.88
HMF002497A	422	0.964	149.823	35.503%	21.077	26.605%	0.16061	0.948
HMF002498A	59	0.692	57.862	98.071%	9.147	79.918%	0.95967	0.58
HMF002499A	728	0.945	227.551	31.257%	33.335	33.402%	0.11495	0.881
HMF002500A	894	0.956	270.071	30.209%	37.065	30.808%	1000.0	0.905
HMF002501A	101	0.87	68.171	67.496%	9.484	51.51%	0.45554	0.812
HMF002502A	363	0.943	142.629	39.292%	21.221	34.873%	0.18184	0.912
HMF002503A	2243	0.998	226.965	10.119%	51.656	6.289%	1000.0	0.998
HMF002504A	446	0.915	169.088	37.912%	24.396	42.378%	0.15803	0.789
HMF002505A	183	0.821	113.219	61.868%	14.953	57.554%	1000.0	0.589
HMF002506A	5973	0.996	826.967	13.845%	213.504	9.472%	1000.0	0.995
HMF002506B	6016	0.996	727.353	12.09%	209.957	9.361%	1000.0	0.995
HMF002507A	333	0.921	135.603	40.722%	18.624	39.185%	0.17514	0.835
HMF002508A	91	0.67	77.489	85.153%	11.322	74.493%	1000.0	0.364
HMF002509A	17346	0.991	2165.77	12.486%	495.911	13.347%	0.02079	0.988
HMF002512A	1253	0.96	388.001	30.966%	53.206	29.783%	0.09516	0.925
HMF002513A	64	0.753	50.63	79.109%	6.854	66.572%	0.67497	0.546
HMF002514A	862	0.995	188.404	21.857%	35.547	10.57%	1000.0	0.995
HMF002515A	306	0.852	164.284	53.688%	24.483	54.828%	0.26044	0.714
HMF002517A	134	0.863	84.514	63.07%	11.85	52.167%	0.4061	0.783
HMF002518A	246	0.908	129.46	52.626%	17.851	42.623%	0.28587	0.855
HMF002519A	758	0.963	210.527	27.774%	30.802	27.683%	0.08906	0.931
HMF002520A	52	0.907	41.86	80.5%	6.16	45.412%	0.639	0.896
HMF002520B	47	0.62	51.817	110.249%	7.809	80.119%	1.09834	0.458
HMF002521A	38	0.79	38.39	101.026%	5.257	63.75%	1.04153	0.728
HMF002522A	135	0.791	92.398	68.443%	11.921	61.891%	0.44004	0.52
HMF002523A	95	0.825	69.489	73.146%	9.614	56.553%	0.60099	0.726
HMF002524A	66	0.791	50.28	76.182%	7.209	62.276%	0.67663	0.67
HMF002525A	130	0.816	93.961	72.278%	13.273	59.359%	0.54679	0.707
HMF002526A	376	0.976	168.363	44.777%	42.489	34.586%	1000.0	0.977
HMF002527A	278	0.952	170.853	61.458%	40.306	53.746%	1000.0	0.953
HMF002528A	687	0.979	242.157	35.248%	38.76	23.377%	0.1436	0.976
HMF002529A	43	0.634	51.196	119.06%	7.132	77.357%	1000.0	0.476
HMF002530A	1240	0.993	303.064	24.441%	48.38	12.519%	1000.0	0.993
HMF002531A	152	0.864	89.35	58.783%	11.886	51.924%	0.386	0.747
HMF002532A	679	0.957	299.753	44.146%	51.988	35.425%	0.17361	0.95
HMF002533A	49	0.74	47.343	96.618%	6.156	67.571%	0.8259	0.599
HMF002534A	27	0.523	31.583	116.974%	5.678	88.675%	1000.0	0.377
HMF002535A	71	0.734	59.953	84.441%	9.039	69.123%	0.6103	0.592
HMF002536A	88	0.822	70.317	79.906%	10.145	59.78%	0.64246	0.754
HMF002537A	155	0.835	91.336	58.926%	13.003	55.597%	0.36308	0.677
HMF002538A	350	0.906	165.05	47.157%	22.172	42.45%	0.23528	0.814
HMF002539A	81	0.824	60.197	74.317%	8.267	57.46%	0.57497	0.727
HMF002540A	108	0.853	74.938	69.387%	11.017	59.228%	0.51203	0.791
HMF002541A	199	0.897	114.513	57.544%	17.361	47.766%	0.34405	0.856
HMF002544A	381	0.99	100.364	26.342%	14.825	14.169%	0.12841	0.989
HMF002545A	469	0.977	250.327	53.375%	58.962	46.519%	1000.0	0.981
HMF002547A	74	0.825	60.091	81.204%	7.801	56.594%	0.60638	0.737
HMF002548A	4576	0.983	890.225	19.454%	118.492	18.84%	0.0365	0.962
HMF002549A	830	0.957	438.69	52.854%	78.098	32.694%	0.28397	0.954
HMF002550A	100	0.802	77.626	77.626%	10.419	59.757%	0.53992	0.676
HMF002551A	1876	0.932	692.998	36.94%	127.854	37.433%	0.11681	0.903
HMF002553A	286	0.971	114.194	39.928%	15.125	25.35%	1000.0	0.963
HMF002554A	54	0.751	52.778	97.737%	7.597	71.152%	0.85612	0.663
HMF002555A	175	0.903	103.902	59.373%	15.381	44.457%	0.38081	0.868
HMF002559A	177	0.892	100.917	57.015%	13.174	45.866%	1000.0	0.817
HMF002560A	94	0.813	65.642	69.832%	8.515	58.207%	0.46717	0.637
HMF002561A	43	0.644	41.049	95.463%	7.37	78.122%	1000.0	0.519
HMF002562A	128	0.855	80.586	62.958%	10.457	52.285%	0.53821	0.733
HMF002563A	133	0.798	92.152	69.287%	12.245	60.548%	0.48907	0.588
HMF002564A	194	0.831	122.549	63.17%	17.783	58.25%	0.3572	0.709
HMF002565A	152	0.842	91.366	60.109%	12.944	58.715%	0.42324	0.709
HMF002566A	1364	0.998	167.976	12.315%	32.548	6.408%	1000.0	0.998
HMF002568A	166	0.977	64.383	38.785%	9.637	23.143%	0.24272	0.973
HMF002569A	154	0.901	88.043	57.171%	14.289	49.899%	0.395	0.87
HMF002570A	73	0.757	58.318	79.888%	8.454	65.419%	0.65259	0.603
HMF002571A	47	0.685	51.381	109.321%	6.953	72.887%	0.99943	0.539
HMF002572A	140	0.853	90.277	64.484%	11.91	52.229%	0.39209	0.742
HMF002573A	1384	0.998	203.568	14.709%	47.072	8.297%	1000.0	0.998
HMF002573B	618	0.998	125.756	20.349%	29.387	12.118%	1000.0	0.998
HMF002574A	288	0.837	167.245	58.071%	21.719	55.024%	1000.0	0.583
HMF002575A	481	0.968	186.15	38.701%	30.035	29.998%	0.1533	0.962
HMF002576A	1628	0.973	410.528	25.217%	57.152	24.562%	1000.0	0.952
HMF002577A	104	0.865	66.126	63.583%	9.46	50.279%	0.4532	0.795
